"match_id","date","fighter","opponent","winner","weight_class"
2433,"2014-05-31","Niklas Backstrom","Tom Niinimaki",1,"Featherweight"
2434,"2014-05-31","Drew Dober","Nick Hein",0,"Lightweight"
2435,"2014-05-31","Krzysztof Jotko","Magnus Cedenblad",0,"Middleweight"
2436,"2014-05-31","Iuri Alcantara","Vaughan Lee",1,"Bantamweight"
2437,"2014-05-31","Pawel Pawlak","Peter Sobotta",0,"Welterweight"
2438,"2014-05-31","Andy Ogle","Maximo Blanco",0,"Featherweight"
2439,"2014-05-31","Ruslan Magomedov","Viktor Pesta",1,"Heavyweight"
2440,"2014-05-24","Renan Barao","TJ Dillashaw",0,"Bantamweight"
2441,"2014-05-24","Dan Henderson","Daniel Cormier",0,"Light Heavyweight"
2442,"2014-05-24","Jake Ellenberger","Robbie Lawler",0,"Welterweight"
2443,"2014-05-24","Francisco Rivera","Takeya Mizugaki",0,"Bantamweight"
2444,"2014-05-24","James Krause","Jamie Varner",1,"Lightweight"
2445,"2014-05-24","Francisco Trinaldo","Michael Chiesa",0,"Lightweight"
2446,"2014-05-24","Katsunori Kikuno","Tony Ferguson",0,"Lightweight"
2447,"2014-05-24","Chico Camus","Chris Holdsworth",0,"Bantamweight"
2448,"2014-05-24","Al Iaquinta","Mitch Clarke",0,"Lightweight"
2449,"2014-05-24","Anthony Njokuani","Vinc Pichel",0,"Lightweight"
2450,"2014-05-24","Aaron Phillips","Sam Sicilia",0,"Featherweight"
2451,"2014-05-24","David Michaud","Li Jingliang",0,"Welterweight"
2452,"2014-05-10","Erick Silva","Matt Brown",0,"Welterweight"
2453,"2014-05-10","Costas Philippou","Lorenz Larkin",1,"Middleweight"
2454,"2014-05-10","Daron Cruickshank","Erik Koch",1,"Lightweight"
2455,"2014-05-10","Neil Magny","Tim Means",1,"Welterweight"
2456,"2014-05-10","Ruan Potts","Soa Palelei",0,"Heavyweight"
2457,"2014-05-10","Chris Cariaso","Louis Smolka",1,"Flyweight"
2458,"2014-05-10","Ed Herman","Rafael Natal",1,"Middleweight"
2459,"2014-05-10","Darrell Montague","Kyoji Horiguchi",0,"Flyweight"
2460,"2014-05-10","Yan Cabral","Zak Cummings",0,"Welterweight"
2461,"2014-05-10","Eddie Wineland","Johnny Eduardo",0,"Bantamweight"
2462,"2014-05-10","Manvel Gamburyan","Nik Lentz",0,"Featherweight"
2463,"2014-05-10","Ben Wall","Justin Salas",0,"Lightweight"
2464,"2014-05-10","Albert Tumenov","Anthony Lapsley",1,"Welterweight"
2465,"2014-04-26","Glover Teixeira","Jon Jones",0,"Light Heavyweight"
2466,"2014-04-26","Anthony Johnson","Phil Davis",1,"Light Heavyweight"
2467,"2014-04-26","Luke Rockhold","Tim Boetsch",1,"Middleweight"
2468,"2014-04-26","Jim Miller","Yancy Medeiros",1,"Lightweight"
2469,"2014-04-26","Andre Fili","Max Holloway",0,"Featherweight"
2470,"2014-04-26","Joseph Benavidez","Tim Elliott",1,"Flyweight"
2471,"2014-04-26","Isaac Vallie-Flagg","Takanori Gomi",0,"Lightweight"
2472,"2014-04-26","Bethe Correia","Jessamyn Duke",1,"Women's Bantamweight"
2473,"2014-04-26","Charlie Brenneman","Danny Castillo",0,"Lightweight"
2474,"2014-04-26","Chris Beal","Patrick Williams",1,"Bantamweight"
2475,"2014-04-19","Fabricio Werdum","Travis Browne",1,"Heavyweight"
2476,"2014-04-19","Liz Carmouche","Miesha Tate",0,"Women's Bantamweight"
2477,"2014-04-19","Donald Cerrone","Edson Barboza",1,"Lightweight"
2478,"2014-04-19","Brad Tavares","Yoel Romero",0,"Middleweight"
2479,"2014-04-19","Khabib Nurmagomedov","Rafael Dos Anjos",1,"Lightweight"
2480,"2014-04-19","Seth Baczynski","Thiago Alves",0,"Welterweight"
2481,"2014-04-19","Jorge Masvidal","Pat Healy",1,"Lightweight"
2482,"2014-04-19","Alex White","Estevan Payan",1,"Featherweight"
2483,"2014-04-19","Caio Magalhaes","Luke Zachrich",1,"Middleweight"
2484,"2014-04-19","Hernani Perpetuo","Jordan Mein",0,"Welterweight"
2485,"2014-04-19","Dustin Ortiz","Ray Borg",1,"Flyweight"
2486,"2014-04-19","Chas Skelly","Mirsad Bektic",0,"Featherweight"
2487,"2014-04-19","Derrick Lewis","Jack May",1,"Heavyweight"
2488,"2014-04-16","Michael Bisping","Tim Kennedy",0,"Middleweight"
2489,"2014-04-16","Kyle Noke","Patrick Cote",0,"Welterweight"
2490,"2014-04-16","Elias Theodorou","Sheldon Westcott",1,"Middleweight"
2491,"2014-04-16","Chad Laprise","Olivier Aubin-Mercier",1,"Welterweight"
2492,"2014-04-16","Akira Corassani","Dustin Poirier",0,"Featherweight"
2493,"2014-04-16","KJ Noons","Sam Stout",1,"Welterweight"
2494,"2014-04-16","Leslie Smith","Sarah Kaufman",0,"Women's Bantamweight"
2495,"2014-04-16","Ryan Jimmo","Sean O'Connell",1,"Light Heavyweight"
2496,"2014-04-16","Dustin Kimura","George Roop",0,"Bantamweight"
2497,"2014-04-16","Mark Bocek","Mike de la Torre",1,"Lightweight"
2498,"2014-04-16","Nordine Taleb","Vik Grujic",1,"Middleweight"
2499,"2014-04-16","Chris Indich","Richard Walsh",0,"Welterweight"
2500,"2014-04-16","Mitch Gagnon","Tim Gorman",1,"Bantamweight"
2501,"2014-04-11","Minotauro Nogueira","Roy Nelson",0,"Heavyweight"
2502,"2014-04-11","Clay Guida","Tatsuya Kawajiri",1,"Featherweight"
2503,"2014-04-11","John Howard","Ryan LaFlare",0,"Welterweight"
2504,"2014-04-11","Beneil Dariush","Ramsey Nijem",0,"Lightweight"
2505,"2014-04-11","Daniel Omielanczuk","Jared Rosholt",0,"Heavyweight"
2506,"2014-04-11","Thales Leites","Trevor Smith",1,"Middleweight"
2507,"2014-04-11","Alan Omer","Jim Alers",0,"Featherweight"
2508,"2014-04-11","Johnny Bedford","Rani Yahya",0.5,"Bantamweight"
2509,"2014-03-23","Dan Henderson","Mauricio Rua",1,"Light Heavyweight"
2510,"2014-03-23","CB Dollaway","Cezar Ferreira",1,"Middleweight"
2511,"2014-03-23","Leonardo Santos","Norman Parke",0.5,"Lightweight"
2512,"2014-03-23","Fabio Maldonado","Gian Villante",1,"Light Heavyweight"
2513,"2014-03-23","Mairbek Taisumov","Michel Prazeres",0,"Lightweight"
2514,"2014-03-23","Rony Jason","Steven Siler",1,"Featherweight"
2515,"2014-03-23","Ronny Markes","Thiago Santos",0,"Middleweight"
2516,"2014-03-23","Jussier Formiga","Scott Jorgensen",1,"Flyweight"
2517,"2014-03-23","Kenny Robertson","Thiago Perpetuo",1,"Welterweight"
2518,"2014-03-23","Francimar Barroso","Hans Stringer",0,"Light Heavyweight"
2519,"2014-03-23","Godofredo Pepey","Noad Lahat",1,"Featherweight"
2520,"2014-03-15","Johny Hendricks","Robbie Lawler",1,"Welterweight"
2521,"2014-03-15","Carlos Condit","Tyron Woodley",0,"Welterweight"
2522,"2014-03-15","Diego Sanchez","Myles Jury",0,"Lightweight"
2523,"2014-03-15","Hector Lombard","Jake Shields",1,"Welterweight"
2524,"2014-03-15","Nikita Krylov","Ovince Saint Preux",0,"Light Heavyweight"
2525,"2014-03-15","Kelvin Gastelum","Rick Story",1,"Welterweight"
2526,"2014-03-15","Jessica Andrade","Raquel Pennington",1,"Women's Bantamweight"
2527,"2014-03-15","Dennis Bermudez","Jimy Hettes",1,"Featherweight"
2528,"2014-03-15","Alex Garcia","Sean Spencer",1,"Welterweight"
2529,"2014-03-15","Francisco Trevino","Renee Forte",1,"Lightweight"
2530,"2014-03-15","Justin Scoggins","Will Campuzano",1,"Flyweight"
2531,"2014-03-15","Bubba McDaniel","Sean Strickland",0,"Middleweight"
2532,"2014-03-15","Daniel Pineda","Rob Whiteford",0,"Featherweight"
2533,"2014-03-08","Alexander Gustafsson","Jimi Manuwa",1,"Light Heavyweight"
2534,"2014-03-08","Melvin Guillard","Michael Johnson",0,"Lightweight"
2535,"2014-03-08","Brad Pickett","Neil Seery",1,"Flyweight"
2536,"2014-03-08","Gunnar Nelson","Omari Akhmedov",1,"Welterweight"
2537,"2014-03-08","Cyrille Diabate","Ilir Latifi",0,"Light Heavyweight"
2538,"2014-03-08","Luke Barnatt","Mats Nilsson",1,"Middleweight"
2539,"2014-03-08","Bradley Scott","Claudio Silva",0,"Middleweight"
2540,"2014-03-08","Danny Mitchell","Igor Araujo",0,"Welterweight"
2541,"2014-03-08","Louis Gaudinot","Phil Harris",0.5,"Flyweight"
2542,"2014-03-01","Dong Hyun Kim","John Hathaway",1,"Welterweight"
2543,"2014-03-01","Sai Wang","Zhang Lipeng",0,"Welterweight"
2544,"2014-03-01","Matt Mitrione","Shawn Jordan",1,"Heavyweight"
2545,"2014-03-01","Hatsu Hioki","Ivan Menjivar",1,"Featherweight"
2546,"2014-03-01","Kazuki Tokudome","Yui Chul Nam",0,"Lightweight"
2547,"2014-03-01","Nam Phan","Vaughan Lee",0,"Bantamweight"
2548,"2014-03-01","Albert Cheng","An Ying Wang",0,"Welterweight"
2549,"2014-03-01","Jumabieke Tuerxun","Mark Eddiva",0,"Featherweight"
2550,"2014-02-22","Ronda Rousey","Sara McMann",1,"Women's Bantamweight"
2551,"2014-02-22","Daniel Cormier","Patrick Cummins",1,"Light Heavyweight"
2552,"2014-02-22","Demian Maia","Rory MacDonald",0,"Welterweight"
2553,"2014-02-22","Mike Pyle","TJ Waldburger",1,"Welterweight"
2554,"2014-02-22","Robert Whittaker","Stephen Thompson",0,"Welterweight"
2555,"2014-02-22","Alexis Davis","Jessica Eye",1,"Women's Bantamweight"
2556,"2014-02-22","Pedro Munhoz","Raphael Assuncao",0,"Bantamweight"
2557,"2014-02-22","Aljamain Sterling","Cody Gibson",1,"Bantamweight"
2558,"2014-02-22","Joshua Sampo","Zach Makovsky",0,"Flyweight"
2559,"2014-02-22","Erik Koch","Rafaello Oliveira",1,"Lightweight"
2560,"2014-02-22","Ernest Chavez","Yosdenis Cedeno",1,"Lightweight"
2561,"2014-02-15","Gegard Mousasi","Lyoto Machida",0,"Middleweight"
2562,"2014-02-15","Francis Carmont","Jacare Souza",0,"Middleweight"
2563,"2014-02-15","Erick Silva","Takenori Sato",1,"Welterweight"
2564,"2014-02-15","Nico Musoke","Viscardi Andrade",1,"Welterweight"
2565,"2014-02-15","Andy Ogle","Charles Oliveira",0,"Featherweight"
2566,"2014-02-15","Cristiano Marcello","Joe Proctor",0,"Lightweight"
2567,"2014-02-15","Ivan Jorge","Rodrigo Damm",0,"Lightweight"
2568,"2014-02-15","Francisco Trinaldo","Jesse Ronson",1,"Lightweight"
2569,"2014-02-15","Iuri Alcantara","Wilson Reis",1,"Bantamweight"
2570,"2014-02-15","Felipe Arantes","Maximo Blanco",1,"Featherweight"
2571,"2014-02-15","Albert Tumenov","Ildemar Alcantara",0,"Welterweight"
2572,"2014-02-15","Douglas Silva de Andrade","Zubaira Tukhugov",0,"Featherweight"
2573,"2014-02-01","Renan Barao","Urijah Faber",1,"Bantamweight"
2574,"2014-02-01","Jose Aldo","Ricardo Lamas",1,"Featherweight"
2575,"2014-02-01","Alistair Overeem","Frank Mir",1,"Heavyweight"
2576,"2014-02-01","Ali Bagautinov","John Lineker",1,"Flyweight"
2577,"2014-02-01","Abel Trujillo","Jamie Varner",1,"Lightweight"
2578,"2014-02-01","Alan Patrick","John Makdessi",1,"Lightweight"
2579,"2014-02-01","Chris Cariaso","Danny Martinez",1,"Flyweight"
2580,"2014-02-01","Nick Catone","Tom Watson",1,"Middleweight"
2581,"2014-02-01","Al Iaquinta","Kevin Lee",1,"Lightweight"
2582,"2014-02-01","Andy Enz","Clint Hester",0,"Middleweight"
2583,"2014-02-01","Anthony Rocco Martin","Rashid Magomedov",0,"Lightweight"
2584,"2014-02-01","Gasan Umalatov","Neil Magny",0,"Welterweight"
2585,"2014-01-25","Benson Henderson","Josh Thomson",1,"Lightweight"
2586,"2014-01-25","Gabriel Gonzaga","Stipe Miocic",0,"Heavyweight"
2587,"2014-01-25","Adriano Martins","Donald Cerrone",0,"Lightweight"
2588,"2014-01-25","Darren Elkins","Jeremy Stephens",0,"Featherweight"
2589,"2014-01-25","Alex Caceres","Sergio Pettis",1,"Bantamweight"
2590,"2014-01-25","Eddie Wineland","Yves Jabouin",1,"Bantamweight"
2591,"2014-01-25","Chico Camus","Yaotzin Meza",0.5,"Bantamweight"
2592,"2014-01-25","Hugo Viana","Junior Hernandez",1,"Bantamweight"
2593,"2014-01-25","Daron Cruickshank","Mike Rio",1,"Lightweight"
2594,"2014-01-25","George Sullivan","Mike Rhodes",1,"Welterweight"
2595,"2014-01-25","Nikita Krylov","Walt Harris",1,"Heavyweight"
2596,"2014-01-15","Costas Philippou","Luke Rockhold",0,"Middleweight"
2597,"2014-01-15","Brad Tavares","Lorenz Larkin",1,"Middleweight"
2598,"2014-01-15","Mike Easton","TJ Dillashaw",0,"Bantamweight"
2599,"2014-01-15","Derek Brunson","Yoel Romero",0,"Middleweight"
2600,"2014-01-15","Dustin Ortiz","John Moraga",0,"Flyweight"
2601,"2014-01-15","Cole Miller","Sam Sicilia",1,"Featherweight"
2602,"2014-01-15","Justin Edwards","Ramsey Nijem",0,"Lightweight"
2603,"2014-01-15","Elias Silverio","Isaac Vallie-Flagg",1,"Lightweight"
2604,"2014-01-15","Brian Houston","Trevor Smith",0,"Middleweight"
2605,"2014-01-15","Alptekin Ozkilic","Louis Smolka",0,"Flyweight"
2606,"2014-01-15","Garett Whiteley","Vinc Pichel",0,"Lightweight"
2607,"2014-01-15","Beneil Dariush","Charlie Brenneman",1,"Lightweight"
2608,"2014-01-04","Hyun Gyu Lim","Tarec Saffiedine",0,"Welterweight"
2609,"2014-01-04","Sean Soriano","Tatsuya Kawajiri",0,"Featherweight"
2610,"2014-01-04","Kiichi Kunimoto","Luiz Dutra",1,"Welterweight"
2611,"2014-01-04","Kyung Ho Kang","Shunichi Shimizu",1,"Bantamweight"
2612,"2014-01-04","Max Holloway","Will Chope",1,"Featherweight"
2613,"2014-01-04","Katsunori Kikuno","Quinn Mulhern",1,"Lightweight"
2614,"2014-01-04","Dave Galera","Royston Wee",0,"Bantamweight"
2615,"2014-01-04","Mairbek Taisumov","Tae Hyun Bang",1,"Lightweight"
2616,"2014-01-04","Dustin Kimura","Jon Delos Reyes",1,"Bantamweight"
2617,"2014-01-04","Leandro Issa","Russell Doane",0,"Bantamweight"
2618,"2013-12-28","Anderson Silva","Chris Weidman",0,"Middleweight"
2619,"2013-12-28","Miesha Tate","Ronda Rousey",0,"Women's Bantamweight"
2620,"2013-12-28","Josh Barnett","Travis Browne",0,"Heavyweight"
2621,"2013-12-28","Fabricio Camoes","Jim Miller",0,"Lightweight"
2622,"2013-12-28","Diego Brandao","Dustin Poirier",0,"Featherweight"
2623,"2013-12-28","Chris Leben","Uriah Hall",0,"Middleweight"
2624,"2013-12-28","Gleison Tibau","Michael Johnson",0,"Lightweight"
2625,"2013-12-28","Dennis Siver","Manvel Gamburyan",0.5,"Featherweight"
2626,"2013-12-28","John Howard","Siyar Bahadurzada",1,"Welterweight"
2627,"2013-12-28","Bobby Voelker","William Patolino",0,"Welterweight"
2628,"2013-12-28","Estevan Payan","Robert Peralta",0,"Featherweight"
2629,"2013-12-14","Demetrious Johnson","Joseph Benavidez",1,"Flyweight"
2630,"2013-12-14","Michael McDonald","Urijah Faber",0,"Bantamweight"
2631,"2013-12-14","Chad Mendes","Nik Lentz",1,"Featherweight"
2632,"2013-12-14","Joe Lauzon","Mac Danzig",1,"Lightweight"
2633,"2013-12-14","Court McGee","Ryan LaFlare",0,"Welterweight"
2634,"2013-12-14","Danny Castillo","Edson Barboza",0,"Lightweight"
2635,"2013-12-14","Bobby Green","Pat Healy",1,"Lightweight"
2636,"2013-12-14","Scott Jorgensen","Zach Makovsky",0,"Flyweight"
2637,"2013-12-14","Cody McKenzie","Sam Stout",0,"Lightweight"
2638,"2013-12-14","Abel Trujillo","Roger Bowling",1,"Lightweight"
2639,"2013-12-14","Alptekin Ozkilic","Darren Uyenoyama",1,"Flyweight"
2640,"2013-12-06","Antonio Silva","Mark Hunt",0.5,"Heavyweight"
2641,"2013-12-06","James Te Huna","Mauricio Rua",0,"Light Heavyweight"
2642,"2013-12-06","Anthony Perosh","Ryan Bader",0,"Light Heavyweight"
2643,"2013-12-06","Pat Barry","Soa Palelei",0,"Heavyweight"
2644,"2013-12-06","Clint Hester","Dylan Andrews",1,"Middleweight"
2645,"2013-12-06","Bethe Correia","Julie Kedzie",1,"Women's Bantamweight"
2646,"2013-12-06","Nam Phan","Takeya Mizugaki",0,"Bantamweight"
2647,"2013-12-06","Caio Magalhaes","Nick Ring",1,"Middleweight"
2648,"2013-12-06","Justin Scoggins","Richie Vaculik",1,"Flyweight"
2649,"2013-12-06","Bruno Santos","Krzysztof Jotko",0,"Middleweight"
2650,"2013-12-06","Alex Garcia","Ben Wall",1,"Welterweight"
2651,"2013-11-30","Gray Maynard","Nate Diaz",0,"Lightweight"
2652,"2013-11-30","Jessica Rakoczy","Julianna Pena",0,"Women's Bantamweight"
2653,"2013-11-30","Chris Holdsworth","Davey Grant",1,"Bantamweight"
2654,"2013-11-30","Jessamyn Duke","Peggy Morgan",1,"Women's Bantamweight"
2655,"2013-11-30","Raquel Pennington","Roxanne Modafferi",1,"Women's Bantamweight"
2656,"2013-11-30","Akira Corassani","Maximo Blanco",1,"Featherweight"
2657,"2013-11-30","Rani Yahya","Tom Niinimaki",0,"Featherweight"
2658,"2013-11-30","Jared Rosholt","Walt Harris",1,"Heavyweight"
2659,"2013-11-30","Drew Dober","Sean Spencer",0,"Welterweight"
2660,"2013-11-30","Joshua Sampo","Ryan Benoit",1,"Flyweight"
2661,"2013-11-16","Georges St-Pierre","Johny Hendricks",1,"Welterweight"
2662,"2013-11-16","Chael Sonnen","Rashad Evans",0,"Light Heavyweight"
2663,"2013-11-16","Robbie Lawler","Rory MacDonald",1,"Welterweight"
2664,"2013-11-16","Josh Koscheck","Tyron Woodley",0,"Welterweight"
2665,"2013-11-16","Ali Bagautinov","Tim Elliott",1,"Flyweight"
2666,"2013-11-16","Donald Cerrone","Evan Dunham",1,"Lightweight"
2667,"2013-11-16","Ed Herman","Thales Leites",0,"Middleweight"
2668,"2013-11-16","Brian Ebersole","Rick Story",0,"Welterweight"
2669,"2013-11-16","Edwin Figueroa","Erik Perez",0,"Bantamweight"
2670,"2013-11-16","Anthony Lapsley","Jason High",0,"Welterweight"
2671,"2013-11-16","Sergio Pettis","Will Campuzano",1,"Bantamweight"
2672,"2013-11-16","Cody Donovan","Gian Villante",0,"Light Heavyweight"
2673,"2013-11-09","Dan Henderson","Vitor Belfort",0,"Light Heavyweight"
2674,"2013-11-09","Cezar Ferreira","Daniel Sarafian",1,"Middleweight"
2675,"2013-11-09","Igor Pokrajac","Rafael Feijao",0,"Light Heavyweight"
2676,"2013-11-09","Brandon Thatch","Paulo Thiago",1,"Welterweight"
2677,"2013-11-09","Ryan LaFlare","Santiago Ponzinibbio",1,"Welterweight"
2678,"2013-11-09","Jeremy Stephens","Rony Jason",1,"Featherweight"
2679,"2013-11-09","Godofredo Pepey","Sam Sicilia",0,"Featherweight"
2680,"2013-11-09","Omari Akhmedov","Thiago Perpetuo",1,"Middleweight"
2681,"2013-11-09","Justin Salas","Thiago Tavares",0,"Lightweight"
2682,"2013-11-09","Adriano Martins","Daron Cruickshank",1,"Lightweight"
2683,"2013-11-09","Dustin Ortiz","Jose Maria",1,"Flyweight"
2684,"2013-11-06","Rafael Natal","Tim Kennedy",0,"Middleweight"
2685,"2013-11-06","Alexis Davis","Liz Carmouche",1,"Women's Bantamweight"
2686,"2013-11-06","Ronny Markes","Yoel Romero",0,"Middleweight"
2687,"2013-11-06","Jorge Masvidal","Rustam Khabilov",0,"Lightweight"
2688,"2013-11-06","Colton Smith","Michael Chiesa",0,"Lightweight"
2689,"2013-11-06","Bobby Green","James Krause",1,"Lightweight"
2690,"2013-11-06","Francisco Rivera","George Roop",1,"Bantamweight"
2691,"2013-11-06","Dennis Bermudez","Steven Siler",1,"Featherweight"
2692,"2013-11-06","Amanda Nunes","Germaine de Randamie",1,"Women's Bantamweight"
2693,"2013-11-06","Chris Camozzi","Lorenz Larkin",0,"Middleweight"
2694,"2013-11-06","Yancy Medeiros","Yves Edwards",0.5,"Lightweight"
2695,"2013-11-06","Neil Magny","Seth Baczynski",0,"Welterweight"
2696,"2013-11-06","Brian Houston","Derek Brunson",0,"Middleweight"
2697,"2013-10-26","Lyoto Machida","Mark Munoz",1,"Middleweight"
2698,"2013-10-26","Melvin Guillard","Ross Pearson",0.5,"Lightweight"
2699,"2013-10-26","Jimi Manuwa","Ryan Jimmo",1,"Light Heavyweight"
2700,"2013-10-26","Jon Tuck","Norman Parke",0,"Lightweight"
2701,"2013-10-26","Alessio Sakara","Nico Musoke",0,"Middleweight"
2702,"2013-10-26","John Lineker","Phil Harris",1,"Flyweight"
2703,"2013-10-26","Al Iaquinta","Piotr Hallmann",1,"Lightweight"
2704,"2013-10-26","Andrew Craig","Luke Barnatt",0,"Middleweight"
2705,"2013-10-26","Jessica Andrade","Rosi Sexton",1,"Women's Bantamweight"
2706,"2013-10-26","Andy Ogle","Cole Miller",0,"Featherweight"
2707,"2013-10-26","Jimy Hettes","Rob Whiteford",1,"Featherweight"
2708,"2013-10-26","Bradley Scott","Michael Kuiper",1,"Middleweight"
2709,"2013-10-19","Cain Velasquez","Junior Dos Santos",1,"Heavyweight"
2710,"2013-10-19","Daniel Cormier","Roy Nelson",1,"Heavyweight"
2711,"2013-10-19","Diego Sanchez","Gilbert Melendez",0,"Lightweight"
2712,"2013-10-19","Gabriel Gonzaga","Shawn Jordan",1,"Heavyweight"
2713,"2013-10-19","Darrell Montague","John Dodson",0,"Flyweight"
2714,"2013-10-19","CB Dollaway","Tim Boetsch",0,"Middleweight"
2715,"2013-10-19","Hector Lombard","Nate Marquardt",1,"Welterweight"
2716,"2013-10-19","Jessica Eye","Sarah Kaufman",0.5,"Women's Bantamweight"
2717,"2013-10-19","George Sotiropoulos","KJ Noons",0,"Lightweight"
2718,"2013-10-19","Adlan Amagov","TJ Waldburger",1,"Welterweight"
2719,"2013-10-19","Mike Rio","Tony Ferguson",0,"Lightweight"
2720,"2013-10-19","Andre Fili","Jeremy Larsen",1,"Featherweight"
2721,"2013-10-19","Dustin Pague","Kyoji Horiguchi",0,"Bantamweight"
2722,"2013-10-09","Demian Maia","Jake Shields",0,"Welterweight"
2723,"2013-10-09","Dong Hyun Kim","Erick Silva",1,"Welterweight"
2724,"2013-10-09","Matt Hamill","Thiago Silva",0,"Light Heavyweight"
2725,"2013-10-09","Fabio Maldonado","Joey Beltran",1,"Light Heavyweight"
2726,"2013-10-09","Mike Pierce","Rousimar Palhares",0,"Welterweight"
2727,"2013-10-09","Raphael Assuncao","TJ Dillashaw",1,"Bantamweight"
2728,"2013-10-09","Igor Araujo","Ildemar Alcantara",1,"Welterweight"
2729,"2013-10-09","David Mitchell","Yan Cabral",0,"Welterweight"
2730,"2013-10-09","Chris Cariaso","Iliarde Santos",1,"Flyweight"
2731,"2013-10-09","Alan Patrick","Garett Whiteley",1,"Lightweight"
2732,"2013-09-21","Alexander Gustafsson","Jon Jones",0,"Light Heavyweight"
2733,"2013-09-21","Eddie Wineland","Renan Barao",0,"Bantamweight"
2734,"2013-09-21","Brendan Schaub","Matt Mitrione",1,"Heavyweight"
2735,"2013-09-21","Costas Philippou","Francis Carmont",0,"Middleweight"
2736,"2013-09-21","Khabib Nurmagomedov","Pat Healy",1,"Lightweight"
2737,"2013-09-21","Mike Ricci","Myles Jury",0,"Lightweight"
2738,"2013-09-21","Ivan Menjivar","Wilson Reis",0,"Bantamweight"
2739,"2013-09-21","Chris Clements","Stephen Thompson",0,"Welterweight"
2740,"2013-09-21","Dustin Kimura","Mitch Gagnon",0,"Bantamweight"
2741,"2013-09-21","John Makdessi","Renee Forte",1,"Lightweight"
2742,"2013-09-21","Jesse Ronson","Michel Prazeres",0,"Lightweight"
2743,"2013-09-21","Alex Caceres","Roland Delorme",1,"Bantamweight"
2744,"2013-09-21","Daniel Omielanczuk","Nandor Guelmino",1,"Heavyweight"
2745,"2013-09-04","Glover Teixeira","Ryan Bader",1,"Light Heavyweight"
2746,"2013-09-04","Jacare Souza","Yushin Okami",1,"Middleweight"
2747,"2013-09-04","Joseph Benavidez","Jussier Formiga",1,"Flyweight"
2748,"2013-09-04","Francisco Trinaldo","Piotr Hallmann",0,"Lightweight"
2749,"2013-09-04","Rafael Natal","Tor Troeng",1,"Middleweight"
2750,"2013-09-04","Ali Bagautinov","Marcos Vinicius",1,"Flyweight"
2751,"2013-09-04","Felipe Arantes","Kevin Souza",0,"Featherweight"
2752,"2013-09-04","Junior Hernandez","Lucas Martins",0,"Bantamweight"
2753,"2013-09-04","Elias Silverio","Joao Zeferino",1,"Welterweight"
2754,"2013-09-04","Ivan Jorge","Keith Wisniewski",1,"Welterweight"
2755,"2013-09-04","Sean Spencer","Yuri Villefort",1,"Welterweight"
2756,"2013-08-31","Anthony Pettis","Benson Henderson",1,"Lightweight"
2757,"2013-08-31","Frank Mir","Josh Barnett",0,"Heavyweight"
2758,"2013-08-31","Chad Mendes","Clay Guida",1,"Featherweight"
2759,"2013-08-31","Ben Rothwell","Brandon Vera",1,"Heavyweight"
2760,"2013-08-31","Dustin Poirier","Erik Koch",1,"Featherweight"
2761,"2013-08-31","Gleison Tibau","Jamie Varner",1,"Lightweight"
2762,"2013-08-31","Louis Gaudinot","Tim Elliott",0,"Flyweight"
2763,"2013-08-31","Hyun Gyu Lim","Pascal Krauss",1,"Welterweight"
2764,"2013-08-31","Chico Camus","Kyung Ho Kang",1,"Bantamweight"
2765,"2013-08-31","Nikita Krylov","Soa Palelei",0,"Heavyweight"
2766,"2013-08-31","Al Iaquinta","Ryan Couture",1,"Lightweight"
2767,"2013-08-31","Jared Hamman","Magnus Cedenblad",0,"Middleweight"
2768,"2013-08-28","Carlos Condit","Martin Kampmann",1,"Welterweight"
2769,"2013-08-28","Donald Cerrone","Rafael Dos Anjos",0,"Lightweight"
2770,"2013-08-28","Brian Melancon","Kelvin Gastelum",0,"Welterweight"
2771,"2013-08-28","Court McGee","Robert Whittaker",1,"Welterweight"
2772,"2013-08-28","Erik Perez","Takeya Mizugaki",0,"Bantamweight"
2773,"2013-08-28","Brad Tavares","Bubba McDaniel",1,"Middleweight"
2774,"2013-08-28","Dylan Andrews","Papy Abedi",1,"Middleweight"
2775,"2013-08-28","Brandon Thatch","Justin Edwards",1,"Welterweight"
2776,"2013-08-28","Darren Elkins","Hatsu Hioki",1,"Featherweight"
2777,"2013-08-28","James Head","Jason High",0,"Welterweight"
2778,"2013-08-28","Benny Alloway","Zak Cummings",0,"Welterweight"
2779,"2013-08-28","Abel Trujillo","Roger Bowling",0.5,"Lightweight"
2780,"2013-08-17","Chael Sonnen","Mauricio Rua",1,"Light Heavyweight"
2781,"2013-08-17","Alistair Overeem","Travis Browne",0,"Heavyweight"
2782,"2013-08-17","Iuri Alcantara","Urijah Faber",0,"Bantamweight"
2783,"2013-08-17","Matt Brown","Mike Pyle",1,"Welterweight"
2784,"2013-08-17","John Howard","Uriah Hall",1,"Middleweight"
2785,"2013-08-17","Joe Lauzon","Michael Johnson",0,"Lightweight"
2786,"2013-08-17","Brad Pickett","Michael McDonald",0,"Bantamweight"
2787,"2013-08-17","Conor McGregor","Max Holloway",1,"Featherweight"
2788,"2013-08-17","Mike Brown","Steven Siler",0,"Featherweight"
2789,"2013-08-17","Daniel Pineda","Diego Brandao",0,"Featherweight"
2790,"2013-08-17","Cole Miller","Manvel Gamburyan",0,"Featherweight"
