Movie,Character,House,Dialogue
Wiki,Movie_Harry,Gryffindor, I didn't mean--
Wiki,Movie_Snape,Slytherin, Get. Out.
Wiki,Movie_Voldemort,Slytherin, I need that prophecy.
Wiki,Movie_Sirius,Gryffindor, You'll have to kill me.
Wiki,Movie_Voldemort,Slytherin," Oh I will, but first you will fetch it for me. Crucio! Crucio!"
Wiki,Movie_Harry,Gryffindor, [to Ron and Hermione] Alert the Order if you can.
Wiki,Movie_Ron,Gryffindor, Are you mental? We're going with you!
Wiki,Movie_Harry,Gryffindor, It's too dangerous.
Wiki,Movie_Hermione,Gryffindor, When are you going to get it into your head?! We're in this together!
Wiki,Movie_Umbridge,Hufflepuff, [Catching them] That you are!
Wiki,Movie_Snape,Slytherin," You sent for me, Headmistress?"
Wiki,Movie_Umbridge,Hufflepuff," Snape, yes. The time has come for answers, whether they want to give them to me or not. Have you brought the Veritaserum?"
Wiki,Movie_Snape,Slytherin," I'm afraid you used up all my stores, interrogating students. The last of it on Ms. Chang. Unless you wish to poison him - and I assure you I would have the greatest sympathy if you did - I cannot help you. [turns to leave]"
Wiki,Movie_Harry,Gryffindor, [to Snape; desperately] He's got Padfoot. He's got Padfoot at the place where it's hidden.
Wiki,Movie_Umbridge,Hufflepuff," Padfoot? What is Padfoot? Where what is hidden? What is he talking about, Snape?"
Wiki,Movie_Snape,Slytherin, No idea. [leaves without another word]
Wiki,Movie_Umbridge,Hufflepuff," Very well. You give me no choice, Potter. As this is a matter of Ministry Security, you leave me with... no other alternative. The Cruiciatus Curse ought to loosen your tongue."
Wiki,Movie_Hermione,Gryffindor, That's illegal.
Wiki,Movie_Umbridge,Hufflepuff, [Putting a picture of Fudge face down] What Cornelius doesn't know won't hurt him. [prepares to curse Harry]
Wiki,Movie_Hermione,Gryffindor," Tell her, Harry!"
Wiki,Movie_Umbridge,Hufflepuff, Tell me what?
Wiki,Movie_Hermione,Gryffindor," Well, if you won't tell her where it is, I will."
Wiki,Movie_Umbridge,Hufflepuff, Where what is?
Wiki,Movie_Hermione,Gryffindor, Dumbledore's secret weapon.
Wiki,Movie_Umbridge,Hufflepuff," You have no business here, centaur. This is a Ministry matter. [A centaur takes out an arrow and places in on his bow] Lower your weapons! I warn you! Under the law, as creatures of near-human intelligence-- [The centaur fires its arrow] Protego! [makes a shield and the arrow falls on the ground] How dare you! Filthy halfbreed! Incarcerous!"
Wiki,Movie_Hermione,Gryffindor," Please, please stop it! Please!"
Wiki,Movie_Umbridge,Hufflepuff," NO, ENOUGH! I will have order! [Umbridge is picked up by Grawpy] YOU FILTHY ANIMAL! DO YOU KNOW WHO I AM?!"
Wiki,Movie_Hermione,Gryffindor, [To the centaurs] Leave him alone! It's not his fault! He doesn't understand!
Wiki,Movie_Umbridge,Hufflepuff," Potter, do something! Tell them I mean no harm!"
Wiki,Movie_Harry,Gryffindor," I'm sorry, Professor. But I must not tell lies."
Wiki,Movie_Umbridge,Hufflepuff, [as the centaurs carry her away] WHAT ARE YOU DOING?! I am Senior Undersecretary Dolores Jane Umbridge! LET... ME... GOOOOOOOOOOO!
Wiki,Movie_Hermione,Gryffindor," Thank you, Grawp."
Wiki,Movie_Hermione,Gryffindor," [Running up with Harry to meet Ginny, Ron, Neville and Luna] How did you get away?"
Wiki,Movie_Ginny,Gryffindor," Puking Pastilles, it wasn't pretty."
Wiki,Movie_Ron,Gryffindor, I told them I was hungry and wanted some sweets. Of course they told me to bugger off and ate the lot themselves.
Wiki,Movie_Hermione,Gryffindor," [surprised] That was clever, Ron!"
Wiki,Movie_Ron,Gryffindor, [smiles] It's been known to happen.
Wiki,Movie_Neville,Gryffindor," It was brilliant. So, how are we getting to London?"
Wiki,Movie_Harry,Gryffindor," Look, it's not that I don't appreciate everything you've done, all of you. But, I've got you into enough trouble as it is."
Wiki,Movie_Neville,Gryffindor, Dumbledore's Army was supposed to be about doing something real. Or was all that just words to you?
Wiki,Movie_Ron,Gryffindor," Maybe you don't have to do this all by yourself, mate."
Wiki,Movie_Harry,Gryffindor," So, how are we going to get to London?"
Wiki,Movie_Luna,Ravenclaw," We fly, of course."
Wiki,Movie_Harry,Gryffindor, Where's Sirius?
Wiki,Movie_Lucius Malfoy,Slytherin," You know, you really should learn to tell the difference between dreams and reality. You only saw what the Dark Lord wanted you to see. Now hand me the prophecy."
Wiki,Movie_Harry,Gryffindor, You do anything to us and I'll break it.
Wiki,Movie_Bellatrix Lestrange,Slytherin," [laughs] He knows how to play! Itty, bitty, baby, Potter!"
Wiki,Movie_Bellatrix Lestrange,Slytherin, Neville Longbottom is it? How's mum and dad?
Wiki,Movie_Neville,Gryffindor, Better. [points wand] now they're about to be avenged!
Wiki,Movie_Lucius Malfoy,Slytherin, All we want is that prophecy.
Wiki,Movie_Harry,Gryffindor, Why did Voldemort need me to come and get this?
Wiki,Movie_Bellatrix Lestrange,Slytherin, You dare speak his name? You filthy half-blood!
Wiki,Movie_Lucius Malfoy,Slytherin," It's alright, he's just a curious lad, aren't you? Prophecies can only be retrieved by those about whom they are made. Which is lucky for you, really. [whispers] Haven't you always wondered what was the reason for the connection between you and the Dark Lord? Why he was unable to kill you, when you were just an infant? Don't you want to know the secret of your scar? All the answers are there, Potter, in your hand. All you have to do, is give it to me, and I can show you everything."
Wiki,Movie_Harry,Gryffindor, I waited 14 years.
Wiki,Movie_Lucius Malfoy,Slytherin, [in mock sympathy] I know.
Wiki,Movie_Harry,Gryffindor, Guess I can wait a little longer. NOW!
Wiki,Movie_Lucius Malfoy,Slytherin," Did you actually believe, or were you truly naive enough to think that children stood a chance, against us? I'll make this simple for you, Potter. Give me the prophecy now, or watch your friends die."
Wiki,Movie_Neville,Gryffindor," Don't give it to him, Harry!"
Wiki,Movie_Bellatrix Lestrange,Slytherin, Sst!
Wiki,Movie_Sirius,Gryffindor, Get away from my godson. [punches Lucius]
Wiki,Movie_Bellatrix Lestrange,Slytherin, [Laughing] I killed Sirius Black! You coming to get me?!
Wiki,Movie_Harry,Gryffindor, CRUCIO!
Wiki,Movie_Voldemort,Slytherin," [Inside Harry's head] You've got to mean it, Harry. She killed him. She deserves it. You know the spell, Harry. [Voldemort appears behind Harry] Do it! [Harry turns around and is easily disarmed by Voldemort] So weak!"
Wiki,Movie_Dumbledore,Gryffindor," It was foolish of you to come here tonight, Tom. The Aurors are on their way."
Wiki,Movie_Voldemort,Slytherin, By which time I shall be gone. And you... shall be dead.
Wiki,Movie_Harry,Gryffindor," [While being possessed by Voldemort] You... you've lost, old man!"
Wiki,Movie_Dumbledore,Gryffindor, Harry.
Wiki,Movie_Voldemort,Slytherin, So weak! So vulnerable! Look at me!
Wiki,Movie_Dumbledore,Gryffindor," Harry, it isn't how you are alike. It's how you are not! [Pause] Harry."
Wiki,Movie_Harry,Gryffindor,"You're the weak one. And you'll never know love, or friendship. And I feel sorry for you."
Wiki,Movie_Voldemort,Slytherin," You're a fool, Harry Potter. And you will lose everything!"
Wiki,Movie_Fudge,Hufflepuff, He's back!
Wiki,Movie_Dumbledore,Gryffindor, I know how you feel Harry.
Wiki,Movie_Harry,Gryffindor, No you don't. It's my fault.
Wiki,Movie_Dumbledore,Gryffindor," No, the fault is mine. I knew it was only a matter of time before Voldemort made the connection between you. I thought by distancing myself from you, as I have done all year, he'd be less tempted and therefore you might be more protected."
Wiki,Movie_Harry,Gryffindor, The prophecy said
Wiki,Movie_Dumbledore,Gryffindor, Yes.
Wiki,Movie_Harry,Gryffindor, Why didn't you tell me?
Wiki,Movie_Dumbledore,Gryffindor," For the same reason you tried to save Sirius. For the same reason your friends saved you. After all these years, after all you suffered, I didn't want to cause you any more pain. I cared too much about you."
Wiki,Movie_Harry,Gryffindor, How come you're not at the feast?
Wiki,Movie_Luna,Ravenclaw, Lost all my possessions. Apparently people have been hiding them.
Wiki,Movie_Harry,Gryffindor, That's awful.
Wiki,Movie_Luna,Ravenclaw," Oh, it's all good fun. But as it's the last night, I really do need them back. I'm sorry about your godfather, Harry. [holds Harry's hand for a few seconds, then releases it]"
Wiki,Movie_Harry,Gryffindor, Are you sure you don't want any help looking?
Wiki,Movie_Luna,Ravenclaw," That's alright. Anyway, my mum always said, things we lose have a way of coming back to us in the end... [They see shoes hanging at the ceiling] if not always in the way we expect. Think I'll just go have some pudding."
Wiki,Movie_Harry,Gryffindor, I've been thinking about something Dumbledore said to me.
Wiki,Movie_Hermione,Gryffindor, What's that?
Wiki,Movie_Harry,Gryffindor," That even though we got a fight ahead of us, we've got one thing that Voldemort doesn't have."
Wiki,Movie_Ron,Gryffindor, Yeah?
Wiki,Movie_Harry,Gryffindor, Something worth fighting for.
Wiki,Movie_Harry,Gryffindor,"[after Dumbledore asks him if he has feelings for Hermione] Oh no, no, no, I mean she's brilliant, but we're friends."
Wiki,Movie_Harry,Gryffindor,I've got a really good feeling about Hagrid's. I feel it's... it's the place to be tonight!
Wiki,Movie_Harry,Gryffindor,[After witnessing Dumbledore's murder] Snape! He trusted you!
Wiki,Movie_Dumbledore,Gryffindor,"Years ago, I knew a boy who made all the wrong choices. Please let me help you."
Wiki,Movie_Dumbledore,Gryffindor,Being me has its privileges.
Wiki,Movie_Dumbledore,Gryffindor,"Now as you know, each and every one of you was searched upon your arrival here tonight and you have the right to know why. Once there was a young man, who like you, sat in this very hall, walked this castle's corridors, slept under its roofs. He seemed to all the world a student like any other. His name: Tom Riddle. [Murmuring erupts among the students] Today, of course, he's known all over the world by another name, which is why, as I stand looking out upon you all tonight, I'm reminded of a sobering fact: Every day, every hour, this very minute, perhaps, dark forces attempt to penetrate this castle's walls. [pause] But in the end, their greatest weapon... is you. There's something to think about. Now off to bed, pip pip."
Wiki,Movie_Draco Malfoy,Slytherin,"Didn't Mummy ever tell you it was rude to eavesdrop, Potter? Petrificus Totalus! [Harry falls, still hidden] Oh, right. She was dead before you could wipe the drool off your chin. [Kicks Harry in the face, breaking his nose] That's for my father. [Covers Harry with the cloak] Enjoy your trip back to London."
Wiki,Movie_Horace Slughorn,Slytherin,"[in regard to returning to Hogwarts] All right, I'll do it! But I want Professor Merrythought's old office, not the water closet I had before. And I expect a raise, these are mad times we live in. MAD!"
Wiki,Movie_Horace Slughorn,Slytherin,"[Telling Harry the story of his deceased fish] It was a student who gave me Francis. One spring afternoon I discovered a bowl on my desk with just a few inches of clear water in it. And floating on the surface was a flower petal. As I watched, it sank. Just before it reached the bottom, it was transformed into a wee fish. It was beautiful magic, wondrous to behold. The flower petal had come from a lily. Your mother. The day I came downstairs, the day the bowl was empty, was the day your mother... I know why you're here, but I can't help you. It would ruin me."
Wiki,Movie_Professor Mcgonagall,Gryffindor," Potter, take Weasley with you. He looks far too happy over there."
Wiki,Movie_Arthur Weasley,Gryffindor," Times like these, dark times, they do funny things to people. They can tear them apart."
Wiki,Movie_Luna Lovegood,Ravenclaw," I've never been to this part of the castle. Well, not when I'm awake. I sleep-walk, you see. That's why I wear shoes to bed."
Wiki,Movie_Katie Bell,Gryffindor," I know you're going to ask Harry, but I don't know who cursed me. I’ve been trying to remember, honestly. But I just can’t."
Wiki,Movie_Muggle Waitress,No Entry, Harry Potter. Who's Harry Potter?
Wiki,Movie_Harry,Gryffindor," No one, bit of a tosser really."
Wiki,Movie_Muggle Waitress,No Entry," Funny that paper of yours, a couple minutes ago I could have sworn I saw a picture move. Thought I was going 'round a twist."
Wiki,Movie_Harry,Gryffindor," Hey, I was wondering--"
Wiki,Movie_Muggle Waitress,No Entry, 11. That's when I get off. You can tell me all about that tosser Harry Potter.
Wiki,Movie_Harry,Gryffindor," I just Apparated, didn't I?"
Wiki,Movie_Dumbledore,Gryffindor, Indeed. And quite successfully I might add. Most people vomit their first time.
Wiki,Movie_Harry,Gryffindor, Can't imagine why...
Wiki,Movie_Dumbledore,Gryffindor," You are, of course, wondering why it is I have brought you here tonight."
Wiki,Movie_Harry,Gryffindor," Actually, sir, after all these years, I just sorta go with it."
Wiki,Movie_Slughorn,Slytherin," Merlin's Beard! No need to disfigure me, Albus."
Wiki,Movie_Dumbledore,Gryffindor," I must say, you make a very convincing armchair, Horace."
Wiki,Movie_Slughorn,Slytherin, It's all in the upholstery. [pats his stomach] I come by the stuffing naturally. What gave me away?
Wiki,Movie_Dumbledore,Gryffindor, [points to stains in room] Dragon's blood.
Wiki,Movie_Dumbledore,Gryffindor," So what's with all the theatrics, Horace? You weren't by any chance waiting for someone else, were you?"
Wiki,Movie_Slughorn,Slytherin," Someone else? I'm sure I don't know what you mean... Oh alright. The Death Eaters have been trying to recruit me for over a year, you know what that's like? You can only say no to these people so many times, so I never stay anywhere more than a week. The Muggles who own this place are in the Canary Islands."
Wiki,Movie_Ron,Gryffindor, How much for this?
Wiki,Movie_Fred And George,Gryffindor, Five Galleons.
Wiki,Movie_Ron,Gryffindor, How much for me?
Wiki,Movie_Fred And George,Gryffindor, Five Galleons.
Wiki,Movie_Ron,Gryffindor, I'm your brother!
Wiki,Movie_Fred And George,Gryffindor, Ten Galleons.
Wiki,Movie_Harry,Gryffindor," Sorry I made you miss the carriages by the way, Luna."
Wiki,Movie_Luna,Ravenclaw, That's alright. It was like being with a friend.
Wiki,Movie_Harry,Gryffindor," Oh, I am your friend, Luna."
Wiki,Movie_Luna,Ravenclaw, That's nice.
Wiki,Movie_Luna,Ravenclaw," [regarding Harry's broken nose] Would you like me to fix that for you? I think you look a little devil-may-care this way, but it's up to you..."
Wiki,Movie_Harry,Gryffindor, Um... have you fixed a nose before?
Wiki,Movie_Luna,Ravenclaw," No, but I've done several toes. How different are they, really?"
Wiki,Movie_Harry,Gryffindor," ...Okay, yeah, sure, give it a go."
Wiki,Movie_Luna,Ravenclaw, Episkey!
Wiki,Movie_Harry,Gryffindor, Augh...!
Wiki,Movie_Harry,Gryffindor, Well? How do I look?
Wiki,Movie_Luna,Ravenclaw, Exceptionally ordinary.
Wiki,Movie_Harry,Gryffindor, ...Brilliant.
Wiki,Movie_Ron,Gryffindor, [to Hermione and Ginny] Don't worry. He'll be here in a minute. [starts eating]
Wiki,Movie_Hermione,Gryffindor, [smacks him on the arm with a book] Will you stop eating? Your best friend is missing!
Wiki,Movie_Ron,Gryffindor," Oi. Turn around, you lunatic!"
Wiki,Movie_Ginny,Gryffindor, He's covered in blood again. Why is it he's always covered in blood?
Wiki,Movie_Ron,Gryffindor, Looks like it's his own this time.
Wiki,Movie_Dumbledore,Gryffindor," I'm like you, Tom. I'm different."
Wiki,Movie_Tom Riddle - Age 11,Slytherin, Prove it.
Wiki,Movie_Dumbledore,Gryffindor," I think there's something in your wardrobe trying to get out, Tom."
Wiki,Movie_Harry,Gryffindor," Did you know, sir? Then?"
Wiki,Movie_Dumbledore,Gryffindor, Did I know that I just met the most dangerous dark wizard of all time? No.
Wiki,Movie_Slughorn,Slytherin," What about you, Miss Granger? What do your parents do in the Muggle world?"
Wiki,Movie_Hermione,Gryffindor, My parents are dentists. [Everyone except Harry looks at her in confusion] They tend to people's teeth.
Wiki,Movie_Slughorn,Slytherin, Fascinating. And is that considered a dangerous profession?
Wiki,Movie_Hermione,Gryffindor," No... Although, one boy, Robbie Fenwick did bite my father once. He needed ten stitches."
Wiki,Movie_Harry,Gryffindor," What brings you here, sir?"
Wiki,Movie_Slughorn,Slytherin," [good-naturedly/drunkenly] Oh, the Three Broomsticks and I go way back! Farther back than I care to admit! Ho ho ho... Why I can remember when it was just ONE Broomstick! [Slughorn chuckles and spills his drink all over the table, splashing Hermione; she jumps away] Whoops! All hands on deck, there, Granger!"
Wiki,Movie_Mcgonagall,Gryffindor," [to Harry, Ron, and Hermione] Why is it, whenever something happens, it is always you three?"
Wiki,Movie_Ron,Gryffindor," Believe me, Professor, I’ve been asking myself the same question for six years."
Wiki,Movie_Harry,Gryffindor, It was Malfoy.
Wiki,Movie_Mcgonagall,Gryffindor," That is a very serious accusation, Potter!"
Wiki,Movie_Snape,Slytherin, Indeed. Your evidence?
Wiki,Movie_Harry,Gryffindor, I just know.
Wiki,Movie_Snape,Slytherin," You just know? [pause] Once again you astonish with your gifts Potter, gifts mere mortals can only dream of possessing. How grand it must be... to be the Chosen One."
Wiki,Movie_Ron,Gryffindor, [about Ginny and Dean] What is it he sees in her?
Wiki,Movie_Harry,Gryffindor, She's smart... funny... attractive...
Wiki,Movie_Ron,Gryffindor, Attractive?
Wiki,Movie_Harry,Gryffindor, Well you know... she has nice... skin.
Wiki,Movie_Ron,Gryffindor, Skin. So you think Dean's dating my sister because of her skin?
Wiki,Movie_Harry,Gryffindor," Well, no, I'm just saying it could be a contributing factor."
Wiki,Movie_Ron,Gryffindor," Hermione's got nice skin. You know, as skin goes, I mean."
Wiki,Movie_Harry,Gryffindor," I-I've never really thought about it. But I suppose, yeah. Very nice. [long pause] ...I think I'll be going to sleep now."
Wiki,Movie_Slughorn,Slytherin," Some of your classmates... well, let's just say they're unlikely to make the shelf."
Wiki,Movie_Harry,Gryffindor," Shelf, sir?"
Wiki,Movie_Slughorn,Slytherin," Anyone who aspires to be anyone ends up here. But then again, you already are someone, aren't you, Harry?"
Wiki,Movie_Harry,Gryffindor," Did Voldemort ever make the shelf, sir? [Slughorn freezes] You knew him, didn't you, sir? Tom Riddle? You were his teacher."
Wiki,Movie_Slughorn,Slytherin, Mr. Riddle had a number of teachers whilst he was here at Hogwarts.
Wiki,Movie_Harry,Gryffindor," What was he like? [no response] I'm sorry, sir. Forgive me. He killed my parents."
Wiki,Movie_Slughorn,Slytherin," I... of course, it's only natural you should want to know more. But I'm afraid I must disappoint you, Harry. When I first met young Mr. Riddle, he was a quiet, albeit brilliant boy committed to becoming a first-rate wizard. Not unlike others I've known. Not unlike yourself, in fact. If the monster existed, it was buried deep within."
Wiki,Movie_Hermione,Gryffindor, [To Harry] You really shouldn't have done it.
Wiki,Movie_Harry,Gryffindor, I know. I suppose I could've just used a Confundus Charm.
Wiki,Movie_Hermione,Gryffindor," That was different. That was tryouts. This was an actual game. [Harry takes the vial of Felix Felicis out of his shirt pocket and shows it to Hermione, who looks at it in confusion] You didn't put it in. Ron only thought you did."
Wiki,Movie_Hermione,Gryffindor, [Tearfully] Charms spell. I'm just practicing.
Wiki,Movie_Harry,Gryffindor," Well, they're really good. [sits down]"
Wiki,Movie_Hermione,Gryffindor," How does it feel, Harry? When you see Dean with Ginny? I know. I see the way you look at her. You're my best friend."
Wiki,Movie_Lavender,Gryffindor, Oops! I think this room's taken! [runs off]
Wiki,Movie_Ron,Gryffindor, What's with the birds?
Wiki,Movie_Hermione,Gryffindor, Oppugno.
Wiki,Movie_Harry,Gryffindor, It feels like this.
Wiki,Movie_Hermione,Gryffindor, [about Romilda Vane] She's only interested in you because she thinks you're the Chosen One.
Wiki,Movie_Harry,Gryffindor," But I am the Chosen One. [Hermione hits on the head with a rolled up newspaper.] Sorry, um, kidding."
Wiki,Movie_Waiter,No Entry, Dragon Tartare?
Wiki,Movie_Hermione,Gryffindor," No, I’m fine, thank you."
Wiki,Movie_Waiter,No Entry," Probably just as well, they give one horrible breath."
Wiki,Movie_Hermione,Gryffindor," On second thoughts... [Grabs tray and gobbles one] Maybe it'll keep Cormac at bay... oh God, here he comes!"
Wiki,Movie_Harry,Gryffindor, I think she just went to powder her nose.
Wiki,Movie_Mclaggen,Gryffindor," Slippery little minx your friend is. Likes to work her mouth, too, doesn’t she?"
Wiki,Movie_Mclaggen,Gryffindor," What is this I'm eating, by the way?"
Wiki,Movie_Harry,Gryffindor, [tentative] Dragon Balls.
Wiki,Movie_Snape,Slytherin," [pause] You've just bought yourself a month's detention, McLaggen - [Harry tries to leave] not... so quick, Potter!"
Wiki,Movie_Harry,Gryffindor," Sir, I really think I should rejoin the party. My date..."
Wiki,Movie_Snape,Slytherin," Can surely survive another minute or two. Besides, I only wish to convey a message."
Wiki,Movie_Harry,Gryffindor, Message?
Wiki,Movie_Snape,Slytherin," From Professor Dumbledore. He asked me to give you his best and he hopes you enjoy your holiday. You see, he’s traveling, and he won’t return until term resumes."
Wiki,Movie_Harry,Gryffindor, Traveling where?
Wiki,Movie_Ginny,Gryffindor," [taking a mince pie from the plate on her lap] Open up, you. [Smiling broadly as he looks surprised] Don't you trust me? [she feeds him the mince pie]"
Wiki,Movie_Harry,Gryffindor, It's good...
Wiki,Movie_Ron,Gryffindor," [as he is sitting down] Yeah, I'll just... Get... Yeah. [Offering the platter] Pie?"
Wiki,Movie_Harry,Gryffindor," [curtly] Not for me, no."
Wiki,Movie_Ginny,Gryffindor, Has Ron gone to bed?
Wiki,Movie_Harry,Gryffindor," Um... [looks upstairs] not yet, no."
Wiki,Movie_Ginny,Gryffindor," [indicating his feet] Shoelace. [Harry bends down to re-tie his shoelaces, but Ginny gets there first. When she has finished, she straightens up and moves closer to him.] Merry Christmas, Harry."
Wiki,Movie_Harry,Gryffindor, Merry Christmas.
Wiki,Movie_Slughorn,Slytherin," [To Tom] I'd like to know where you get your information. More knowledgeable than half the staff, you are. [Someone in Tom's gang laughs]"
Wiki,Movie_Tom Riddle - Age 16,Slytherin," Sir, is it true that Professor Merrythought is retiring?"
Wiki,Movie_Slughorn,Slytherin," Now, Tom, I couldn't tell you if I knew, could I? By the way, thank you for the pineapple. You're quite right, it is my favorite. But how did you know?"
Wiki,Movie_Tom Riddle - Age 16,Slytherin, Intuition.
Wiki,Movie_Slughorn,Slytherin," Good gracious, is it that time, already? Off you go, boys, or Professor Dippet will have us all in detention. [Everyone but Tom leaves. Tom taps the hourglass, and Slughorn notices Tom is still there] Look sharp, Tom. Don't want to be caught out of bed after hours. Is something on your mind, Tom?"
Wiki,Movie_Tom Riddle - Age 16,Slytherin," Yes, sir. You see, I couldn't think of anyone else to go to. The other professors, well, they're not like you. They might misunderstand."
Wiki,Movie_Slughorn,Slytherin, Go on.
Wiki,Movie_Tom Riddle - Age 16,Slytherin," I was in the library the other night, in the Restricted Section, and I read something rather odd about a bit of rare magic, and I thought, perhaps, you could illuminate me. It's called, as I understand it... [He makes an unintelligible sound and Slughorn stares in bewilderment.]"
Wiki,Movie_Slughorn,Slytherin," I beg your pardon? I don't know anything about such things and if I did, I wouldn't tell you! Now get out of here at once AND DON'T EVER LET ME CATCH YOU MENTIONING IT AGAIN! [The memory becomes cloudy and ends]"
Wiki,Movie_Ginny,Gryffindor," Close your eyes. That way you can’t be tempted. [she hides the Half-Blood Prince's book, then kisses Harry] That can stay hidden up here too, if you like."
Wiki,Movie_Ron,Gryffindor," So, did you and Ginny do it, then?"
Wiki,Movie_Harry,Gryffindor, [alarmed] What?
Wiki,Movie_Ron,Gryffindor," You know, hide the book?"
Wiki,Movie_Harry,Gryffindor, Oh... yeah.
Wiki,Movie_Lavender,Gryffindor, [noticing Hermione at Ron's side in the Hospital Wing] What's she doing here!?
Wiki,Movie_Hermione,Gryffindor, I might ask you the same question!
Wiki,Movie_Lavender,Gryffindor, I happen to be his girlfriend!
Wiki,Movie_Hermione,Gryffindor, I happen to be his... friend.
Wiki,Movie_Lavender,Gryffindor, Don't make me laugh. You haven't spoken in weeks! I suppose you want to make up now that he's suddenly all interesting!
Wiki,Movie_Hermione,Gryffindor," He's been poisoned, you daft dimbo! And for the record, I've always found him interesting."
Wiki,Movie_Lavender,Gryffindor," Ah! See? He senses my presence. [leans down] Don't worry, Won-Won! I'm here. I'm here."
Wiki,Movie_Ron,Gryffindor, [croaks] Uh... Hermione... Her... my... nee. Hermione...
Wiki,Movie_Dumbledore,Gryffindor," [jovially] Oh, to be young and to feel love's keen sting. Well, come away everyone... Mr. Weasley is well tended."
Wiki,Movie_Ginny,Gryffindor," [whispering to Harry] About time, too. Don't you think?"
Wiki,Movie_Harry,Gryffindor, [To Madam Pomfrey as she puts something on Ron's bedside table] Thank you.
Wiki,Movie_Hermione,Gryffindor," [noticing Harry's expression] Oh, shut up."
Wiki,Movie_Slughorn,Slytherin," [Gasps in surprise] Merlin's beard, Harry!"
Wiki,Movie_Harry,Gryffindor," Oh, sorry, sir, I should've announced myself. Cleared my throat. Coughed. You probably feared I was Professor Sprout!"
Wiki,Movie_Slughorn,Slytherin," Yes, I did actually! ...What made you think that?"
Wiki,Movie_Harry,Gryffindor," Oh, well, just the general behavior, sir - the sneaking around, jumping when you saw me... Are those tentacular leaves, sir? They're very valuable, aren't they?"
Wiki,Movie_Slughorn,Slytherin," Ten Galleons a leaf to the right buyer! ...Not that I'm familiar with any such back alley transactions, but one does hear rumors. My own interests are purely academic, of course."
Wiki,Movie_Harry,Gryffindor," Personally, these plants always kind of freak me out."
Wiki,Movie_Slughorn,Slytherin," Harry, I must insist you accompany me back to the castle immediately!"
Wiki,Movie_Harry,Gryffindor," That would be counter-productive, sir!"
Wiki,Movie_Slughorn,Slytherin, What makes you say that?
Wiki,Movie_Harry,Gryffindor, No idea.
Wiki,Movie_Harry,Gryffindor," I'm going to tell you something - something others have only guessed at. It's true. I am the Chosen One, only I can destroy him, but in order to do so, I need to know what Tom Riddle asked you all those years ago in your office, and I need to know what you told him. Be brave, sir. Be brave like my mother. Otherwise you disgrace her. Otherwise she died for nothing. Otherwise the bowl will remain empty, forever."
Wiki,Movie_Slughorn,Slytherin," Please... don't think badly of me when you see it. You've no idea how he was like, even then. [Withdraws memory]"
Wiki,Movie_Tom Riddle - Age 16,Slytherin," [approaching Slughorn] I was in the library the other night, in the Restricted Section, and I read something rather odd about a bit of rare magic. It's called, as I understand it... a Horcrux."
Wiki,Movie_Slughorn,Slytherin, I beg your pardon?
Wiki,Movie_Tom Riddle - Age 16,Slytherin, A Horcrux. I came across the term while reading and I didn't fully understand it.
Wiki,Movie_Slughorn,Slytherin," I'm not sure what you were reading, Tom, but this is very dark stuff. Very dark indeed."
Wiki,Movie_Tom Riddle - Age 16,Slytherin, Which is why I came to you.
Wiki,Movie_Slughorn,Slytherin, [Stares at Tom for a second] A Horcrux is an object in which a person has concealed part of their soul.
Wiki,Movie_Tom Riddle - Age 16,Slytherin," But I don't understand how that works, sir."
Wiki,Movie_Slughorn,Slytherin," One splits ones soul and hides part of it in an object. By doing so, you are protected, should you be attacked and your body destroyed."
Wiki,Movie_Tom Riddle - Age 16,Slytherin, Protected?
Wiki,Movie_Slughorn,Slytherin," That part of your soul that is hidden lives on. In other words, you cannot die."
Wiki,Movie_Tom Riddle - Age 16,Slytherin," [Looks into the fireplace] And how does one split his soul, sir?"
Wiki,Movie_Slughorn,Slytherin," I think you already know the answer to that, Tom."
Wiki,Movie_Tom Riddle - Age 16,Slytherin, Murder.
Wiki,Movie_Slughorn,Slytherin, Yes. Killing rips the soul apart. It's a violation against nature.
Wiki,Movie_Tom Riddle - Age 16,Slytherin," [Adjusting ring on his finger, the same one in present day Dumbledore's office] Can you only split the soul once? For instance, isn't seven..."
Wiki,Movie_Slughorn,Slytherin," Seven? Merlin's beard, Tom! Isn't it bad enough to consider killing one person? To rip the soul into seven pieces... This is all hypothetical, isn't it, Tom? All academic?"
Wiki,Movie_Tom Riddle - Age 16,Slytherin," [Smiling] Of course, sir. It'll be our little secret."
Wiki,Movie_Dumbledore,Gryffindor," Good evening, Draco. What brings you here on this fine, spring evening?"
Wiki,Movie_Malfoy,Slytherin, Who else is here? I heard you talking.
Wiki,Movie_Dumbledore,Gryffindor," I often talk aloud to myself. I find it extraordinarily useful. Have you been whispering to you yourself, Draco? Draco, you are no assassin."
Wiki,Movie_Malfoy,Slytherin, How do you know what I am?! I've done things that would shock you!
Wiki,Movie_Dumbledore,Gryffindor," Like cursing Katie Bell and hoping that, in return, she would bear a cursed necklace to me? Like replacing a bottle of mead with one laced with poison? Forgive me, Draco, but I cannot help feeling these actions are so weak that your heart can't really have been in them."
Wiki,Movie_Malfoy,Slytherin, He trusts me! I was chosen! [reveals the Dark Mark on his left arm]
Wiki,Movie_Dumbledore,Gryffindor, I shall make it easy for you... [raises his wand]
